skillid,skillname,category,reviewer,star,title,date,content
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Amazon Customer,1.0 out of 5 stars,Allow personalization and integration,"Reviewed in the United States on October 30, 2018","Command way too long. Allow for personalizations like car, QX60, Betsy's ride, etc in command instead of Infiniti InTouch Services.Allow automation and integration of services to work with Alexa and IFTTT.  Would like to be able to schedule doors to lock every evening at bedtime or tell Alexa to trigger start car and have several automations happen (garage up, doors lock, car start, etc)"
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,MDavis,1.0 out of 5 stars,This is a joke and the monthly service is the punchline,"Reviewed in the United States on May 20, 2020",It works better than the rest of the Intouch services.  Seeing as none of them work and this doesn't either you could also say it works worse.  Glad I only paid for one months service of Intouch.
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,karen blankenbiller blaylock,5.0 out of 5 stars,Works great,"Reviewed in the United States on May 29, 2020",I don't know why everyone has a problem. Of course you have to have a subscription to Infiniti InTouch for it to work. how else would it work? The response time does take a moment but that's to be expected since it works over cellular data.
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Michael Rocca,1.0 out of 5 stars,annoying skill,"Reviewed in the United States on December 23, 2018","Infiniti account constantly unlinks from Alexa. i had a similar skill when i had my Lincoln, and I never had any issues."
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Rob Brown,1.0 out of 5 stars,Horrible,"Reviewed in the United States on February 18, 2020","The only thing it does is tell me ""an error occurred, do i want to try again?"".  My Chevy links right up and does whatever command I give it.  Come on Nissan/Anazon, get your act together!!!"
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Amazon Customer,1.0 out of 5 stars,Waste of time,"Reviewed in the United States on December 29, 2017","Not able to connect.Always tells unable to login at the moment.Spoke with Customer Service , No use. Still issue exists"
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Danny R,3.0 out of 5 stars,Needs constant attention,"Reviewed in the United States on November 30, 2017","The skill unlinks itself constantly. 2 out of 3 times I try to use it it tells me I need to link the skill. Then when I do it works for little while and then somehow unlinks itself again.When it is working, it seems to work like a charm though"
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Jrob,1.0 out of 5 stars,not even an attempt,"Reviewed in the United States on September 24, 2021",Alexa integration is the worse I've ever seen
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Latosha D.,1.0 out of 5 stars,Horrible Useless,"Reviewed in the United States on March 15, 2020",It never works. It akeays says error occured!!
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Mike,1.0 out of 5 stars,terrible!,"Reviewed in the United States on January 10, 2020",c’mon Infinity! You’re smarter than this! The command is way too long!! What kind of people working there come up with these things?!
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,J COHEN,1.0 out of 5 stars,"Nightmare trying to get connected, after hours speaking customer ...","Reviewed in the United States on December 18, 2017","Nightmare trying to get connected, after hours speaking customer service.So I have no idea if it works as I cant get my new car connected"
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Anonymous Person,1.0 out of 5 stars,Does not add any value,"Reviewed in the United States on May 15, 2020",Does not have rich features and very hard to navigate the system
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Debra,1.0 out of 5 stars,never works,"Reviewed in the United States on February 6, 2019",this is a great skill but I always have to relink day after day. now It will not link up at all.
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,No name,1.0 out of 5 stars,unlinking constantly,"Reviewed in the United States on December 25, 2018",keeps unlinking my account every day .. do not reccomend will frustrate you
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,AJX8141,4.0 out of 5 stars,Works as it should.,"Reviewed in the United States on March 21, 2018",This works perfectly as it should. Thought I would like to be able to shorten the command a bit and have the option of turning off the pin prompt for specific services...
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Chad K,2.0 out of 5 stars,overall good concept but..,"Reviewed in the United States on February 14, 2019",unlinks every couple days. I have to go back in and login to link. a bit of a hassle.
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,J. Jozsa,1.0 out of 5 stars,Used to be great,"Reviewed in the United States on October 23, 2018",Worked great until update. Not very happy with the changes.
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,corey,1.0 out of 5 stars,the worst,"Reviewed in the United States on February 11, 2019",this is so bad. easier to just use remote. infiniti sucks when it comes to this stuff.
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,William J.,1.0 out of 5 stars,Hate it!,"Reviewed in the United States on February 8, 2020",Doesn't do anything I ask!!  So disappointed!
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,sharese parker,5.0 out of 5 stars,Works great,"Reviewed in the United States on September 21, 2018","It works great with Q60/2018 Red Sport , sometimes delayed but overall happy with , very convivent"
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Projectluthor,1.0 out of 5 stars,terrible app,"Reviewed in the United States on March 6, 2019",unlinks every now and then
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Robert C Geraghty,1.0 out of 5 stars,Subscription Scam,"Reviewed in the United States on December 22, 2020",Make sure you cancel after selling or returning after lease.
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Make America Trap Again,1.0 out of 5 stars,Terri,"Reviewed in the United States on June 11, 2018",I have to continually re sync app.
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Christopher Robitsek,1.0 out of 5 stars,too long 0 stars,"Reviewed in the United States on December 9, 2018",way too long of a command to start vehicle
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Rocco Donofrio,1.0 out of 5 stars,Won't start the car and the commands are too verbose,"Reviewed in the United States on December 26, 2017",Won't start the car and the commands are too verbose
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,David Patrick,3.0 out of 5 stars,Ok so far,"Reviewed in the United States on October 8, 2017",works ok but today it says unable to login hope they fix it
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Peter Santiago,1.0 out of 5 stars,she act like she can’t comprehend.,"Reviewed in the United States on December 19, 2018",She hear what she wants to hear. I feel like I am yelling at Helen Keller sometimes. 😒😒😒 Alexa is childish!!!
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,David,1.0 out of 5 stars,An IOT concept that may be a bad security idea.,"Reviewed in the United States on December 23, 2018","Tried to set this up and it wouldn’t work. Thought about it, and now think that this is an “internet of things” application without sufficient security. Not a good idea without a better security explanation as to how obvious risks are to be controlled."
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,PapaJudge,1.0 out of 5 stars,Does not work,"Reviewed in the United States on October 10, 2017",Does not work.  Alexa simply and repeatedly says she is unable to lo
B074XGLD4V,INFINITI InTouch™ Services,Connected Car,Donald L. Iseman,1.0 out of 5 stars,One best hope that Elexa has a carbon monoxide detector when ...,"Reviewed in the United States on January 25, 2018",I'm a Infiniti owner but not of this particular 'function'.  I truly believe that Infiniti has lost their mind.  One best hope that Elexa has a carbon monoxide detector when she starts that QX50 after forgetting to open the garage door first.......nice way for your new car to exterminate the entire family.  Wonder if Elexa can phone the police and tell them your entire family is dead.  These gadgets that are finding their ways to our automobiles are dangerous and quite unwanted and unnecessary.  Get real Infiniti and spend some money on a new design to set your cars apart from the competition; not by gadgets but by real innovation.
B07LBB3DRS,GasBuddy,Connected Car,Postal Person,1.0 out of 5 stars,SO DISAPPOINTING,"Reviewed in the United States on July 16, 2019",I have 2 gas staions in 2 different directions litterally with in half a mile of my house.  Alexa only mentions stations 2-4 miles away.  The ipad app is 5 star.  The Alexa skill is horrible.
B07LBB3DRS,GasBuddy,Connected Car,KProuty,4.0 out of 5 stars,I want more...,"Reviewed in the United States on January 5, 2019","I want to be able to say, ""Alexa, ask GasBuddy what the prices of gas are in Swampscott, MA."" You see, there are two ways that I could go to work and I could take a different way based on gas prices, but I'm not going to go all the way to Peabody to get gas and that is what it told me when I asked for cheapest gas, and when I asked in Swampscott, it told me the average price.. Now, google has my work and home address and tells me what the traffic is on the route, if you could tell me what the gas prices are on approximately equivalent routes, that would be great. Barring that, a list that says, the Mobil on Paradise road is x, the Shell on Essex is y, the Gibbs by the beach is z, then I could  base my travel route on that. Now, I have a Show and a Dot, and I could put this on my Alexa, Good Morning routine. Right now I don't have Alexa in the car, but I signed up to be one of the first ones to get it, but so far, no joy."
B07LBB3DRS,GasBuddy,Connected Car,Starman,2.0 out of 5 stars,"Doesn't understand ""Find the cheapest diesel!""","Reviewed in the United States on September 23, 2019","I asked ""Find the cheapest diesel near me!""  It doesn't understand.  Needs work!"
B07LBB3DRS,GasBuddy,Connected Car,Edward Draucik,1.0 out of 5 stars,Skill needs plenty of work,"Reviewed in the United States on October 3, 2019","No where near ready for prime time.  Using the phrase ""Alexa ask Gas Buddy for cheapest gas near me"" yields the following ""Hmm, I'm not sure about that one. """
B07LBB3DRS,GasBuddy,Connected Car,charles hering,5.0 out of 5 stars,Exelent,"Reviewed in the United States on December 13, 2018",very cool spot on
B07LBB3DRS,GasBuddy,Connected Car,GGSmith,5.0 out of 5 stars,Ask for Gas Buddy first.,"Reviewed in the United States on July 2, 2019",Works great!
B07LBB3DRS,GasBuddy,Connected Car,mcoffey,5.0 out of 5 stars,Save money on Gas,"Reviewed in the United States on January 2, 2019",simple way to save money on Gas!
B07LBB3DRS,GasBuddy,Connected Car,Amazon Customer,5.0 out of 5 stars,Faboo!,"Reviewed in the United States on January 24, 2020",Skill does more than find the cheapest gas!  But it nailed it.  Very pleased.
B07LBB3DRS,GasBuddy,Connected Car,Matthew S Pavlinsky,5.0 out of 5 stars,Easy to use while driving!,"Reviewed in the United States on December 18, 2018",Great for finding nearby gas at a great price hands free while I'm on the road.
B07LBB3DRS,GasBuddy,Connected Car,Amazon Customer,2.0 out of 5 stars,Needs work,"Reviewed in the United States on February 22, 2019",It does not need to tell you everything that it can do every time you open it. It would be great if you could ask for gas prices in a specific area or at a specific station. Maybe it could be linked with your GasBuddy account so that it can read off your favorites. I want to be able to see if I should buy gas at home or wait until I get to work. The prices can vary greatly.
B07LBB3DRS,GasBuddy,Connected Car,Jared Egan,5.0 out of 5 stars,If you wanna save on gas...,"Reviewed in the United States on December 18, 2018",get the GasBuddy voice skill fast!
B07LBB3DRS,GasBuddy,Connected Car,Kevin RIley,1.0 out of 5 stars,worthless,"Reviewed in the United States on January 8, 2019","installation was easy.. linking worked fine... ask Alexa to find cheapest gas, she gets locked in a loop asking ""...cheapest or closest"".... neither option yeilds any result. The website and mobole app work just fine... TOTAL FAIL! Too bad I cant give it negative stars......"
B07LBB3DRS,GasBuddy,Connected Car,Itsonlycleo,1.0 out of 5 stars,useless,"Reviewed in the United States on June 26, 2021",it never knows where i am.
B07LBB3DRS,GasBuddy,Connected Car,Jay Coventry,1.0 out of 5 stars,Useless,"Reviewed in the United States on October 14, 2020","Was expecting a list of local gas prices.  It tells you the cheapest price, but you can't specify a gas brand or location.So for me. I'll just have to use the Gas Buddy app that's on my phone.What a waste of a skill!"
B07LBB3DRS,GasBuddy,Connected Car,Amazon Customer,5.0 out of 5 stars,Cheap gas prices at Costco,"Reviewed in the United States on December 18, 2019",You do NOT need Costco membership to buy gas ….. just a Visa CC or Debit card
B07LBB3DRS,GasBuddy,Connected Car,Joe1234,5.0 out of 5 stars,VERY NICE,"Reviewed in the United States on April 13, 2021",Great job 👍
B07LBB3DRS,GasBuddy,Connected Car,Mark,5.0 out of 5 stars,REAL $AVINGS,"Reviewed in the United States on February 10, 2020",FINALLY AN APP THAT WILL SAVE ME MONEY EVERY DAY WITH EVERY FILL UP !!
B07LBB3DRS,GasBuddy,Connected Car,Max Metral,5.0 out of 5 stars,We are here!,"Reviewed in the United States on December 18, 2018","I am part of the GasBuddy team that wrote this skill, we would love your feedback, ideas, and bug reports and we are actively developing additional features."
B07LBB3DRS,GasBuddy,Connected Car,Kurt B,1.0 out of 5 stars,Can't answer most basic question,"Reviewed in the United States on March 18, 2020",Want to know the price of gas at your favorite station?  There's no way ask unless it is the closest station or the cheapest station.You'd think that you'd be able to link your GasBuddy account with your favorite stations loaded up and then ask for the prices at your favorite stations.It's easier to just use your phone and ask the competing voice assistant for the price you want and skip gas buddy altogether.
B07LBB3DRS,GasBuddy,Connected Car,Haley Demery,1.0 out of 5 stars,This Skill does not work with your language...,"Reviewed in the United States on January 2, 2022",terrible terrible terrible terrible it just says this Does not work with your devices language
B07LBB3DRS,GasBuddy,Connected Car,Amazon Customer,1.0 out of 5 stars,poorly done,"Reviewed in the United States on November 2, 2020",wants to send me to a membership station.  can't even shop by brand.  what good is it if it won't direct you to a tier one station.  disabling
B07LBB3DRS,GasBuddy,Connected Car,Jeff,1.0 out of 5 stars,worthless,"Reviewed in the United States on January 26, 2019",setup the skill. alexa keeps asking for permissions when ive already set permissions. doesnt work at all.
B07LBB3DRS,GasBuddy,Connected Car,Richard S.,2.0 out of 5 stars,not ready for prime time,"Reviewed in the United States on October 23, 2019",when i ask gas buddy for the cheapest gas and it tells me costco.  However Costco doesnt take the gas buddy debit card so i wanted to search for another station but it only tells me costco.  it should bring up a list of cheap stations that you can browse.
B07LBB3DRS,GasBuddy,Connected Car,B. Allgeier,1.0 out of 5 stars,Useless,"Reviewed in the United States on July 27, 2021","Does not retrieve prices from your ""favorite"" stations in the phone app.Like others, I work in one state and live in another. Prices vary greatly from time to time. I'll stick with the original phone app!"
B07LBB3DRS,GasBuddy,Connected Car,Randon01,2.0 out of 5 stars,Find the cheapest gas,"Reviewed in the United States on November 27, 2019",It tells me Costco. Last I heard you needed a Costco account to buy gas there and I don't have one. There's no way to ask for another option.
B07LBB3DRS,GasBuddy,Connected Car,Windos 68,5.0 out of 5 stars,its right on the money,"Reviewed in the United States on December 28, 2021",when i ask cheapest gas in my area
B07DD2NSSW,Chrysler,Connected Car,Daniel Caldentey Ysern,1.0 out of 5 stars,Why not 2017 Pacifica?,"Reviewed in the United States on April 23, 2019","I don't understand why this is limited to 2018 or older Pacifica, as previous models also have UConnect and they use the same protocol. Maybe we don't have all the same features or options, but it would be very easy to just limit older models, such as my 2017 Pacifica, to Start, Lock and Unlock, as an example.I could maybe understand not including 7-8 year old models, but models from only 2 years ago? This is just poor customer service as there is no reasonable logic or expectation that clients will just replace these pretty much new cars that already have his feature included for which we are also paying for."
B07DD2NSSW,Chrysler,Connected Car,Annie ,2.0 out of 5 stars,The Alexa app has dissappeared from my 2021 Pacifica screen,"Reviewed in the United States on June 3, 2021",The app was not working great since getting the car but I’ve done all the steps i can find to bring it back with no sucess. My car literally has 2000 miles on it and the Alexa app has ready failed me. it was one of my favorite optiona about this van. my family loves our Alexa’s.
B07DD2NSSW,Chrysler,Connected Car,Me,1.0 out of 5 stars,pin #,"Reviewed in the United States on November 28, 2021","no instructions easily found for where one creates a pin number. is it from the Alexa app, profile; maybe its done with Chrysler profile site?  who knows? my attempt now has my security pin lock out because the echo device is looking for a pin I do not have or maybe it just hasn't updated or maybe?  who knows with lack of instructions."
B07DD2NSSW,Chrysler,Connected Car,JR,3.0 out of 5 stars,No hybrid info,"Reviewed in the United States on May 16, 2019","This is a really basic skill. I have a hybrid Pacifica and there is no way to check charge status or battery level.  Also, it can’t  just answer your question without asking you a question.  “Alexa, check my gas level”.  “You want me to check your gas level”. “Yes!!!! “. Lame."
B07DD2NSSW,Chrysler,Connected Car,Nelsob11,1.0 out of 5 stars,wont link,"Reviewed in the United States on April 19, 2019",unable to link to Uconnect even though email and password are correct.
B07DD2NSSW,Chrysler,Connected Car,Dwayne M. Harris,3.0 out of 5 stars,Inconsistent,"Reviewed in the United States on February 17, 2020","Sometimes it works, most times she doesn't know that!"
B07DD2NSSW,Chrysler,Connected Car,Hercules Theodossiou,1.0 out of 5 stars,Username/Password does not work,"Reviewed in the United States on November 5, 2019","After contacting Uconnect Access Care, and XM Guardian Customer care nobody can figure out why the username/password that works for the android app and the uconnect/xm guardina site does not work for the Alexa Skill, returns ""access"" denied.  Have not found a way to resolve, and nobody knows who owns the Alexa Skill @FCA.  Dead end with no way to resolve."
B07DD2NSSW,Chrysler,Connected Car,JUERGEN ACKER,1.0 out of 5 stars,dont work,"Reviewed in the United States on May 12, 2020","same response every ""i'm sorry this operation is not available at this time try again in a few minutes"" few minutes later still doesn't work the whole thing just don't work"
B07DD2NSSW,Chrysler,Connected Car,E T B,1.0 out of 5 stars,“NOT AVAILABLE AT THE MOMENT”,"Reviewed in the United States on November 15, 2019",Just installed this skill and its not working at all in my 2019 Pacifica Limited. I’ll wait a while and see if it needs to install. Disappointed.
B07DD2NSSW,Chrysler,Connected Car,Jason,2.0 out of 5 stars,Works and then randomly disconnects,"Reviewed in the United States on October 29, 2019","It works, but you have to have a winded conversation to get started. I can just walk outside and turned it on faster.  Also, every few months it acts as if you never connected the account. Then you have to go into the skills, unlink it and then re-link it. This seems to happen when you are in the most hurried of situations.  Its like its aware when it would be most inconvienant."
B07DD2NSSW,Chrysler,Connected Car,DonnieHollywood,1.0 out of 5 stars,Zero Stars !,"Reviewed in the United States on November 23, 2019","The account has been linked for months! But suddenly the Echo device(s) tells me I have to get an account linked to use this skill! End of review. Also, please allow for NO stars to be a rating!"
B07DD2NSSW,Chrysler,Connected Car,CA,1.0 out of 5 stars,Bummed,"Reviewed in the United States on August 26, 2021",my 2010 Chrysler equinox has OnStar and series XM I'm pretty bummed out that I cannot link my Alexa to my car because you've only do 2015 and that seems to be about it
B07DD2NSSW,Chrysler,Connected Car,Regina Daugherty,3.0 out of 5 stars,need hybrid features,"Reviewed in the United States on May 17, 2019",Works ok as far as i can tell so far. I wish I didn't have to confirm which vehicle for every action(I only have one on my account anyway). Also I wish I could all about charge level on the battery. i guess this is a work in progress.
B07DD2NSSW,Chrysler,Connected Car,Allgirls3,3.0 out of 5 stars,app is not showing on my chrysler screen,"Reviewed in the United States on May 29, 2021",i did what it told me but i cannot get the app to show on my screen in my chrysler pacifica anymore. how do i fix this so i can use alexa in my vehicle?
B07DD2NSSW,Chrysler,Connected Car,Donna K. Arnett,2.0 out of 5 stars,Not seamless,"Reviewed in the United States on January 16, 2020",This has not been easy to set up. I actually had tech representatives from Alexa and Chrysler on a conference call and still couldn't get it set up. It still has issues i am trying to resolve
B07DD2NSSW,Chrysler,Connected Car,Steven Brightwell,1.0 out of 5 stars,"terrible app, it has never worked","Reviewed in the United States on February 22, 2020","someone's got to redue the app, it doesn't work"
B07DD2NSSW,Chrysler,Connected Car,steve taylor,1.0 out of 5 stars,Never has worked,"Reviewed in the United States on October 6, 2020","keeps saying “operation is not available at the moment, please try again later”."
B07DD2NSSW,Chrysler,Connected Car,Melissa Rodriguez,1.0 out of 5 stars,"Not Available at this Moment, Try again later!","Reviewed in the United States on December 10, 2019",I added this skill to my new echo dot. It isn't working with my 2017 Chrysler Pacifica Limited. Very disappointed
B07DD2NSSW,Chrysler,Connected Car,Desert guy,5.0 out of 5 stars,seamless set up,"Reviewed in the United States on May 13, 2019",could not have been easier... linked easily and quickly... first command to start my 2019 300 worked perfect...  great skill!
B07DD2NSSW,Chrysler,Connected Car,Unclerome,4.0 out of 5 stars,Dont ask again,"Reviewed in the United States on March 3, 2020","app works well,You have to ask alexa to start my Chryslerdownfall...after providing the passwordit asks you do you want to start the car you just adked it to start...stupid"
B07DD2NSSW,Chrysler,Connected Car,Christopher M. Valk,1.0 out of 5 stars,great if it worked,"Reviewed in the United States on February 5, 2020",service not available at this time. Cadillac skill works flawless.
B07DD2NSSW,Chrysler,Connected Car,Amazon Customer,5.0 out of 5 stars,love,"Reviewed in the United States on September 2, 2020",love this so much this makes my life a lot easier  if you have the app and you have a alexa get this!!!
B07DD2NSSW,Chrysler,Connected Car,josh,1.0 out of 5 stars,app sucks,"Reviewed in the United States on February 25, 2020","never has worked , my acct is oinked and permisions are granted!  app sucks"
B07DD2NSSW,Chrysler,Connected Car,Amazon Customer,5.0 out of 5 stars,2020 red s 300,"Reviewed in the United States on August 22, 2020",i set up my account and it works flawless starts up locks unlock like what more could you ask for
B07DD2NSSW,Chrysler,Connected Car,troy Damo,5.0 out of 5 stars,works perfectly for me,"Reviewed in the United States on February 19, 2021","Once I installed the correct app the features worked perfectly, great skill"
B07DD2NSSW,Chrysler,Connected Car,Amazon Customer,5.0 out of 5 stars,works great,"Reviewed in the United States on April 5, 2019",wish it didnt require 3 commands for one task
B07DD2NSSW,Chrysler,Connected Car,Mandy Stevenson,3.0 out of 5 stars,Not sure what the ptoblem is.....,"Reviewed in the United States on July 26, 2020","All these people saying this app doesn’t work and I can’t understand why. There are several promts to setting up Mopar and Uconnect. Once you complete all of these steps and link them to Alexa, it works flawlessly. I love this app. Don’t listen to these people. They’re just mad because they can’t follow directions. 🙄"
B07DD2VGFS,Jeep,Connected Car,Kmuda,4.0 out of 5 stars,Does what it says it does > Not sure why the bad experiences,"Reviewed in the United States on January 30, 2021","I have a 2020 Grand Cherokee. I say ""Alexa, ask Jeep to start my car"", it asks me for my pin code, which I provide, and it starts my car. Of course, there is a speed of light delay while the request goes up to the satellite and back down to my vehicle... maybe 30 seconds, but the car is started, the doors unlocked or locked, whatever. I'm not sure why there are  so any negative experiences. It was a simple install, app is easy to use, does what it says it does. Maybe because I started with a 2020 Vehicle and the most current version of the app?  I had installed the Jeep and UConnect apps on my phone and had them working before I installed this skill, so perhaps that played a role in function? The remote start is nice in the winter. I wish it would allow you to lower your windows in the summer.  It is very nice when laying in bed at night and you get that feeling... did I lock my car doors? Just say, ""Alexa. ask Jeep to lock my car"". Single prompt asking for your Pin, provide that information, say yes when it validates the vehicle you are trying to lock, and it gets locked. Don't have to get out of bed, rumble around for your keys, and goto the nearest window to use the remote. Just say the command and go to sleep. Same for when your wife asks you to unlock the car so she can get something out of i. Just say ""Alexa, ask Jeep to unlock my car"", provide the pin when prompted, tell it yes on the confirmation, and go on about your business."
B07DD2VGFS,Jeep,Connected Car,Amazon Customer,1.0 out of 5 stars,doesnt work 2021 Grand Cherokee L,"Reviewed in the United States on August 11, 2021",keeps telling me to add my vehicle to jeep.com.  its in my jeep app on my phone which is what you link
B07DD2VGFS,Jeep,Connected Car,M. Broderick,2.0 out of 5 stars,Tedious to slog through the prompts,"Reviewed in the United States on October 24, 2020","I am using this to start my jeep before I Get in the elevator to the parking garage, And once in a great while to lock it when I’m not sure if I locked the Jeep. It works fine but you have to answer so many questions and provide so much information verbally to Alexa before doing so that it is almost easier to take the elevator down five floors and go do it by hand....it should work just by saying “Alexa, start my Jeep!” Instead I have to answer four questions and provide a PIN. Joking about elevators aside, it really is MUCH easier to do these functions with the Uconnect app on my phone."
B07DD2VGFS,Jeep,Connected Car,Maggie,1.0 out of 5 stars,Does Not Link,"Reviewed in the United States on September 19, 2021","It looks like this app is linking to the Uconnect website instead of Jeep. The 2021 Grand Cherokee L is linked to the Jeep Owners Website, not Uconnect. Even though my vehicle is refistered to my Jeep accout, it says my no vehicle is found. This skill is useless until they update it."
B07DD2VGFS,Jeep,Connected Car,cds,2.0 out of 5 stars,finally 2018 works!,"Reviewed in the United States on March 12, 2019","I was furious when the uconnect skill didnt include my 2018 jeep grand cherokee. I used to used alexa all the time with my 2015! Finally this app works with my newer GC and better than the uconnect app which fails every single time.EDIT 4/3/19: no longer worked. It worked 1-2x after initial install and then it does the same thing my uconnect app does, fails."
B07DD2VGFS,Jeep,Connected Car,james m,1.0 out of 5 stars,useless on grand cherokee L,"Reviewed in the United States on October 24, 2021","like all others who own this vehicle, i have the same problem where it says no vehicle is found. although i have no issue using the Jeep Connect app to lock, start and unlock my car, trying to use the alexa app is a failure. frustrating"
