skillid,skillname,category,reviewer,star,title,date,content
B01D4F1J0M,OurGroceries,Food & Drink,Deb Coomes,5.0 out of 5 stars,Love it!,"Reviewed in the United States on September 16, 2018",Have used this app for a couple years. I love the ease on Alexa! I've created several lists to keep everything in one spot. Having the app on my phone lets me take all my lists with me.
B01D4F1J0M,OurGroceries,Food & Drink,Laura Ochoa,2.0 out of 5 stars,Too slow to add items,"Reviewed in the United States on October 22, 2017","Was hoping to add multiple items, remove and or change is not as smooth as expected.Sending of the list os good."
B01D4F1J0M,OurGroceries,Food & Drink,Chris Lebo,1.0 out of 5 stars,No linking,"Reviewed in the United States on December 2, 2017",Doesn’t link. Do not buy upgrade. I’m out five bucks.
B01D4F1J0M,OurGroceries,Food & Drink,Erik,1.0 out of 5 stars,Will uninstall.,"Reviewed in the United States on January 1, 2017","Nothing happens. Followed directions, tried several statements, nothing gets added."
B01D4F1J0M,OurGroceries,Food & Drink,EM,5.0 out of 5 stars,Works as it should,"Reviewed in the United States on September 18, 2018","Does the job, preferable to the native lists."
B01D4F1J0M,OurGroceries,Food & Drink,JAG,1.0 out of 5 stars,"time consuming, hard to use","Reviewed in the United States on July 7, 2019",this app does not work. I use alexa for convenience and this is cumbersome and did not put items on my list. please fix it so when items are added to shopping list they synchronize.
B01D4F1J0M,OurGroceries,Food & Drink,Amazon Customer,1.0 out of 5 stars,dont bother,"Reviewed in the United States on October 6, 2020",totally useless. The initial Shopping List that came on Alexa day 1 is better
B01D4F1J0M,OurGroceries,Food & Drink,MamaD,1.0 out of 5 stars,Alexa doesn't recognize,"Reviewed in the United States on January 13, 2017",Was super excited about this app. But no matter what I do Alexa won't recognize. So bummed!!
B01D4F1J0M,OurGroceries,Food & Drink,M. Alexander,5.0 out of 5 stars,Happy,"Reviewed in the United States on February 5, 2017",Works!
B01D4F1J0M,OurGroceries,Food & Drink,John Stewart,1.0 out of 5 stars,Worthless,"Reviewed in the United States on January 2, 2019",would only add to list on phone occasionally. really needs improvement
B01D4F1J0M,OurGroceries,Food & Drink,mario cohen,5.0 out of 5 stars,great app for a family,"Reviewed in the United States on July 25, 2021","never seen a better app for this task, works flawlessly"
B01D4F1J0M,OurGroceries,Food & Drink,Jana D'Alberto,1.0 out of 5 stars,"Alexa won't talk to ""Our Groceries""","Reviewed in the United States on January 29, 2017",Same problem as Kathy U.  Can't get items to show up on the Alexa offered Our Groceries list. Very disappointing AND frustrating. On phone now with tech support and he doesn't seem to know what to do.
B01D4F1J0M,OurGroceries,Food & Drink,David J. Moreau,5.0 out of 5 stars,Appeared immediately in my lists,"Reviewed in the United States on December 29, 2016",Worked great. Appeared immediately in my shopping list
B01D4F1J0M,OurGroceries,Food & Drink,Emily S,1.0 out of 5 stars,Won't stop adding to Alexa list,"Reviewed in the United States on July 14, 2017","I used the correct phrasing ""Alexa, ask OurGroceries to add Xxx to shopping list"". Every time it would just add it to the Alexa list."
B01D4F1J0M,OurGroceries,Food & Drink,Rosamaria French,1.0 out of 5 stars,grocery list,"Reviewed in the United States on October 10, 2020","this new accesschain SUCKS. i just want to see my grocery list while shopping, access quickly. this is gone"
B01D4F1J0M,OurGroceries,Food & Drink,Gareth,1.0 out of 5 stars,dont waste your time!,"Reviewed in the United States on December 30, 2016","rubbish, does not work!"
B01D4F1J0M,OurGroceries,Food & Drink,CK650,1.0 out of 5 stars,Doesn’t like to Alexa,"Reviewed in the United States on February 20, 2022",this app doesnt link with alexa. i cannot get her to add to my shopping list on our groceries. will be deleting as this is why i wanted it.
B01D4F1J0M,OurGroceries,Food & Drink,M. Mitchell,1.0 out of 5 stars,Adds to wrong shopping list,"Reviewed in the United States on December 27, 2016",Never seems to work. Adds item to echo shopping list rather than OurGroceries. Too bad because I'd really like to use this.
B01D4F1J0M,OurGroceries,Food & Drink,Jvieve,5.0 out of 5 stars,💜,"Reviewed in the United States on September 12, 2018","I love that when I'm cooking and my hands are elbow deep in food prep, I can add things to our grocery list! Sometimes takes a second try, but I don't forget what I just used the last of! One of my top 10 used skills!"
B01D4F1J0M,OurGroceries,Food & Drink,Nathan Maxwell,5.0 out of 5 stars,"Simple, Focused App + Skill","Reviewed in the United States on December 25, 2016","This was the easiest linking process I've ever experienced, for both the phone and skill."
B01D4F1J0M,OurGroceries,Food & Drink,Anonymous,1.0 out of 5 stars,Doesn't work on Galaxy phones,"Reviewed in the United States on December 27, 2016",Not connecting to a Droid phone
B01D4F1J0M,OurGroceries,Food & Drink,Debbie Price,4.0 out of 5 stars,I like it. . .,"Reviewed in the United States on December 21, 2016",Works fine once you figure out the correct way to get Alexa to open it. Really nice when you are in the kitchen and bath to get items on the list while you have it on your mind.
B01D4F1J0M,OurGroceries,Food & Drink,Amazon Customer,5.0 out of 5 stars,Shopping list *****,"Reviewed in the United States on February 27, 2021",first time i used the shopping list and it was great. especially how it grouped items in like categories. when i do written list items are all over the place.
B01D4F1J0M,OurGroceries,Food & Drink,Madman370,4.0 out of 5 stars,Useful app,"Reviewed in the United States on November 25, 2020",Pretty good app.  My family has used it for a couple years now.
B01D4F1J0M,OurGroceries,Food & Drink,Carol Fagan,1.0 out of 5 stars,Do not download,"Reviewed in the United States on December 25, 2016",Horrible developmentOverall garbage
B01D4F1J0M,OurGroceries,Food & Drink,laq,5.0 out of 5 stars,love this app,"Reviewed in the United States on February 5, 2018",i love that i can update my shopping list so the hubby can pick up what i need on his way home.
B01D4F1J0M,OurGroceries,Food & Drink,Willowmarie,5.0 out of 5 stars,love it,"Reviewed in the United States on January 15, 2022","works great. needed to set our groceries as the primary list for my device, now i use it constantly"
B01D4F1J0M,OurGroceries,Food & Drink,Deb,1.0 out of 5 stars,Shopping List,"Reviewed in the United States on December 31, 2016","I would like to tell Alexa, to put milk under Dairy on my groceries list.  I want to have my groceries categorize. This would make shopping so much easier."
B01D4F1J0M,OurGroceries,Food & Drink,Anonymous,5.0 out of 5 stars,Used to work,"Reviewed in the United States on March 10, 2021","This used to work beautifully, but now Alexa will not add to OurGroceries and instead adds to her own shopping list.  Not helpful at all."
B01D4F1J0M,OurGroceries,Food & Drink,Carolyn Ricketson,5.0 out of 5 stars,Shopping List,"Reviewed in the United States on November 4, 2019","Love this app. I no longer have to remember to take my shopping list when I go to the grocery store. I just tell Alexa to add an item to my shopping list as needed and when I get to the store, I have the list on my phone. So simple."
B01D4F1J0M,OurGroceries,Food & Drink,Amazon Customer,1.0 out of 5 stars,Poor,"Reviewed in the United States on December 29, 2016",This doesn't add any items to this list. It only adds them to the default list.
B01D4F1J0M,OurGroceries,Food & Drink,paul,5.0 out of 5 stars,Very useful,"Reviewed in the United States on June 23, 2017",This is one of my most used skills and it works great.
B01D4F1J0M,OurGroceries,Food & Drink,Eric T,1.0 out of 5 stars,Nope,"Reviewed in the United States on September 15, 2018",Hate apps that pester me non-stop to write a review
B01D4F1J0M,OurGroceries,Food & Drink,Amazon Customer,2.0 out of 5 stars,Not working,"Reviewed in the United States on January 2, 2022",i’ve loaded the app on my phone and i’ve set up the skill on Alexa.  when i ask it to add an item it says it doesn’t recognize “Our groceries” or it doesn’t recognize “Our list”.  Not sure what is going wrong.  i find it more frustrating trying to make it work.
B01D4F1J0M,OurGroceries,Food & Drink,James E. Bates,1.0 out of 5 stars,Item not added to ourgro,"Reviewed in the United States on June 25, 2017","Alexa did not add the item requested to OurGroceries, it added the item to a different shopping list"
B01D4F1J0M,OurGroceries,Food & Drink,M. Cohen,2.0 out of 5 stars,Nice but not ready for the masses,"Reviewed in the United States on January 2, 2017",Just does not work with Alexa. I was told to deregister my devices and start again. Not worth it. The skill needs help.
B01D4F1J0M,OurGroceries,Food & Drink,connie morris,1.0 out of 5 stars,Help,"Reviewed in the United States on July 26, 2016",Alexa will not except my information.
B01D4F1J0M,OurGroceries,Food & Drink,Pamela J.Daniels,2.0 out of 5 stars,Not working,"Reviewed in the United States on November 26, 2017","This app used to work. I loved it. Now after redoing at least2 mtimese it still doesn't work. When it worked, it was great. Just said to add and it did. Please fix it."
B01D4F1J0M,OurGroceries,Food & Drink,Susan S.,1.0 out of 5 stars,app does not work it's worthless,"Reviewed in the United States on July 27, 2016",This app doesn't work it's worthless
B01D4F1J0M,OurGroceries,Food & Drink,Susan Rose,1.0 out of 5 stars,Unremarkable,"Reviewed in the United States on January 1, 2017","Had hoped this would work, but alas it doesn't!"
B01D4F1J0M,OurGroceries,Food & Drink,Ted,1.0 out of 5 stars,Never adds,"Reviewed in the United States on January 15, 2017",Alexa says it adds it but never shows up. Disconnect somewhere
B01D4F1J0M,OurGroceries,Food & Drink,SHIRLEY I.,2.0 out of 5 stars,grocery list,"Reviewed in the United States on March 3, 2017",want to be able to delete items from list
B01D4F1J0M,OurGroceries,Food & Drink,Kathy U,1.0 out of 5 stars,Won't work,"Reviewed in the United States on January 26, 2017",It adds items to my amazon shopping list and will not add to our groceries.  Very disappointed. This would be so helpful if it worked!
B01D4F1J0M,OurGroceries,Food & Drink,Kevin Livesey,1.0 out of 5 stars,Very Disappointing & Frustrating,"Reviewed in the United States on June 29, 2020",Alexa cannot even open any of my lists. She nevers has my lists updated!
B01D4F1J0M,OurGroceries,Food & Drink,Isaac W. Colyer,1.0 out of 5 stars,Doesn't Work,"Reviewed in the United States on February 3, 2017",I've tried to connect this skill several times for over a month. Can't get the skill to work yet. Great idea. Poor execution.
B01D4F1J0M,OurGroceries,Food & Drink,MCR,5.0 out of 5 stars,Great skill,"Reviewed in the United States on February 4, 2017",Love this app. I love the ability to add things to multiple lists.
B01D4F1J0M,OurGroceries,Food & Drink,Ginger Wright,1.0 out of 5 stars,Sadly doesn't work with Alexa,"Reviewed in the United States on December 25, 2016",Alexa isn't adding to this list deleting app
B01D4F1J0M,OurGroceries,Food & Drink,DeepThought,5.0 out of 5 stars,Good,"Reviewed in the United States on December 4, 2016",It is good
B01D4F1J0M,OurGroceries,Food & Drink,Robert & JoAnne Bierzynski,1.0 out of 5 stars,Not very helpful,"Reviewed in the United States on October 28, 2017",Not as easy as we thought it would be
B01D4F1J0M,OurGroceries,Food & Drink,Mildred Laracuente-Pena,1.0 out of 5 stars,Not helpful,"Reviewed in the United States on November 28, 2017",Please fix my phone and Alexa don't work together  not happy app sucks waste of money do not upgrade
B01D4F1J0M,OurGroceries,Food & Drink,Lynn Shields,1.0 out of 5 stars,Doesn't work.,"Reviewed in the United States on December 28, 2016",I have a tap not an echo and it does not work on the tap.
B01D4F1J0M,OurGroceries,Food & Drink,carla,1.0 out of 5 stars,does not work,"Reviewed in the United States on February 23, 2021","i ask alexa to add item to our groceries, it asks me what list, i tell it the list it never adds."
B01D4F1J0M,OurGroceries,Food & Drink,Debora Stafford,5.0 out of 5 stars,Can't hear,"Reviewed in the United States on July 16, 2021",Its very difficult getting her to do as i command.j
B01D4F1J0M,OurGroceries,Food & Drink,Michael D. Levin,1.0 out of 5 stars,what is app?,"Reviewed in the United States on November 28, 2019",no idea what in world app is.whatever app is i dont have any.dont know what they are. where they are.never seen a picture of app.for me app means apple.least i know what apples are
B01D4F1J0M,OurGroceries,Food & Drink,Scott Korkowski,5.0 out of 5 stars,You are doing it wrong!,"Reviewed in the United States on December 21, 2016",For all those having issues - you are doing something wrong. Easiest app to sync
B01D4F1J0M,OurGroceries,Food & Drink,Adventure Reader,1.0 out of 5 stars,Useless lists,"Reviewed in the United States on September 16, 2017",How about making a list app you can print.  I do not always take my phone.
B01D4F1J0M,OurGroceries,Food & Drink,Emery,2.0 out of 5 stars,Don't give out your &quot;E&quot; Mail or Password,"Reviewed in the United States on August 31, 2016","Amazon wants your information ie.Log in and password, this is unexceptable to your &quot;E&quot; mail account.To transfer information from Elexa to your mobile telephone for a simple command to add a loaf of bread to your shopping list. I don't think so."
B01D4F1J0M,OurGroceries,Food & Drink,Charles Harris,5.0 out of 5 stars,Works well,"Reviewed in the United States on September 14, 2018",This is a great skill I use daily.
B01D4F1J0M,OurGroceries,Food & Drink,Amazon Customer,5.0 out of 5 stars,Great,"Reviewed in the United States on August 28, 2018",Way easier than trying to keep a written list
B01D4F1J0M,OurGroceries,Food & Drink,Amazon Customer,4.0 out of 5 stars,Alexa upgrade gone wrong,"Reviewed in the United States on July 7, 2020",I've been happy with this app and Alexa for over a year but the new  upgrade to the Alexa portion of the app has me ready to find a different grocery app. Items that I used to have no problem adding to my shopping list now have Alexa reading off my entire shopping list. Is there any way to backout the recent upgrade?
B01D4F1J0M,OurGroceries,Food & Drink,MrBill,1.0 out of 5 stars,Doesn't recognize previously working commands,"Reviewed in the United States on August 7, 2020","ie: add milk to lake, adds milklake to the home list.  Used to work."
B01D4F1J0M,OurGroceries,Food & Drink,Ziegler,1.0 out of 5 stars,DOESNT WORK ANYMORE,"Reviewed in the United States on July 9, 2020",Used to be amazing and used ir daily. there has been an update that makes it only listen to parts of what tou say. (ie nonfat milk is jusr milk or Jimmy dean fully cooked aausages just is sausages) and sometimes she doesnt even recognize fhe item and randomly reads my list back. what happened????  please fix!
B01D4F1J0M,OurGroceries,Food & Drink,C. C. Ballard,5.0 out of 5 stars,"Figured It Out, But It Wasn’t Easy","Reviewed in the United States on May 27, 2021","We’ve had this app for ages, worked great. Then suddenly it stopped working - everything went to the Alexa list. It took me days to figure out what was happening: we had always said “Alexa, would you ask our groceries to add *** to the shopping list?” It was added, correctly, no problems. It worked that way for over two years. Then suddenly it wouldn’t add anything to the Our Groceries Lists, just to the Alexa lists. After hours of fiddling with the thing, the fix was to say EXACTLY, “Alexa, ask our groceries to add *** to the shopping list.” It now must be said EXACTLY like that. Now it works great!  The instructions and help, of both Alexa and Our Groceries were about as clear as mud and were the most frustrating thing about both. The app works well and is quite helpful: not so much the directions or set-up process - in fact, not at all."
B07CRKPSZQ,Chop Chop,Food & Drink,Little Tree,1.0 out of 5 stars,eh....,"Reviewed in the United States on June 24, 2019","it blurts some garbled message at the start. turns out it's a safety warning. the instructions are a bit odd, the advert is longer than some of the instructions."
B07CRKPSZQ,Chop Chop,Food & Drink,VAL,5.0 out of 5 stars,Great ideas,"Reviewed in the United States on July 12, 2018",I love this app! It’s a helpful kitchen tool. Gives you ideas you never thought of or enhances an idea you had. I highly recommend
B07CRKPSZQ,Chop Chop,Food & Drink,Buddhagem,1.0 out of 5 stars,endless loop,"Reviewed in the United States on August 24, 2021","when launched Alexa inevitably repeats what you asked to chop but also adds a second alternative: “You said onion, would you like to chop onion, or green onion?” No matter what you say she will then just keep repeating the question. This seems to happen no matter what fruit or vegetable i ask to chop.i have gotten it to move to the video once or twice and the presebtations are helpful.  If they can work out this bug it could be a great skill."
B07CRKPSZQ,Chop Chop,Food & Drink,Kel,5.0 out of 5 stars,Chop chop RULES,"Reviewed in the United States on June 13, 2018",This skill is awesome. I never even knew what a dragonfruit (Pitaya) looked like.
B07CRKPSZQ,Chop Chop,Food & Drink,JK,5.0 out of 5 stars,Save money on expensive cooking classes -- use CHOP CHOP!,"Reviewed in the United States on June 15, 2018","This is such a cool idea. People pay so much money to attend cooking classes where they do a mediocre job at teaching these types of knife skills.CHOP CHOP is free, and commentary is hilarious."
B07CRKPSZQ,Chop Chop,Food & Drink,Magoo,5.0 out of 5 stars,Hands free help in the kitchen,"Reviewed in the United States on June 13, 2018",Very helpful and lots of fun! Very clever!
B07CRKPSZQ,Chop Chop,Food & Drink,Michael,5.0 out of 5 stars,Super cool!,"Reviewed in the United States on June 8, 2018",This is a very entertaining way to learn how to cut fruit.
B07CRKPSZQ,Chop Chop,Food & Drink,waxcat,5.0 out of 5 stars,best cook prep alexa skill,"Reviewed in the United States on March 27, 2019",freaking awesome thanks
B07CRKPSZQ,Chop Chop,Food & Drink,Amazon Customer,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on June 4, 2018",Love this skill. So helpful in the kitchen. Keep chop chopping new fruits !
B07CRKPSZQ,Chop Chop,Food & Drink,Pam Hellsten,5.0 out of 5 stars,Informative and Fun!,"Reviewed in the United States on June 3, 2018","This is great, especially for beginner cooks!"
B07CRKPSZQ,Chop Chop,Food & Drink,H. denHollander,1.0 out of 5 stars,That’s not how you chop a kiwi.,"Reviewed in the United States on November 23, 2020",It’s just not.
B07CRKPSZQ,Chop Chop,Food & Drink,Amazon Customer,5.0 out of 5 stars,"Hibachi harmonizer says,","Reviewed in the United States on May 6, 2018",“It is an awesome skill! Please add a pumpkin!”
B07CRKPSZQ,Chop Chop,Food & Drink,Jesse Fox,5.0 out of 5 stars,Five Stars,"Reviewed in the United States on June 4, 2018",good skill
B07CRKPSZQ,Chop Chop,Food & Drink,Dylan,5.0 out of 5 stars,"Cute, helpful, heck yeah!","Reviewed in the United States on June 14, 2018",Such a cute and truly helpful addition!
B07CRKPSZQ,Chop Chop,Food & Drink,Ellen,4.0 out of 5 stars,Gibber,"Reviewed in the United States on July 10, 2018","At first I thought a foreign language or gibberish preceded the instructions, after several good encounters I realized it was fast forwarded safety statements! 😂😂"
B07CRKPSZQ,Chop Chop,Food & Drink,RRN,5.0 out of 5 stars,This is amazing! Easy to follow,"Reviewed in the United States on June 20, 2018",This is amazing! Easy to follow! Entertaining and so creative... I have mangled many a mango! Very clever use of Alexia.... I want to see more!
B07CRKPSZQ,Chop Chop,Food & Drink,Bobby,5.0 out of 5 stars,I love the fun video tutorials,"Reviewed in the United States on June 15, 2018",I love the fun video tutorials. I'm not very skilled in the kitchen so using this as a quick reference when cutting up veggies is really helpful.
B07CRKPSZQ,Chop Chop,Food & Drink,Lance S.,1.0 out of 5 stars,what the,"Reviewed in the United States on December 8, 2019",not good stops working
B07CRKPSZQ,Chop Chop,Food & Drink,Katherine P.,5.0 out of 5 stars,Love the display!,"Reviewed in the United States on December 18, 2018","Watched on my Echo Show, and the videos + audio works really nicely."
B07CRKPSZQ,Chop Chop,Food & Drink,Kenneth Watson,1.0 out of 5 stars,I second that ehhhh,"Reviewed in the United States on August 12, 2019",the person chopping is definitely not as fast or skilled as the fast voice in the beginning. could definitely do better demonstrations.
B07CRKPSZQ,Chop Chop,Food & Drink,Kindle Customer,2.0 out of 5 stars,o pool j ky,"Reviewed in the United States on January 17, 2022",uppippppl7 p po 008o9pp is001 in po pop 5oi pl 9
B07CRKPSZQ,Chop Chop,Food & Drink,mwlawtaos,1.0 out of 5 stars,not grate,"Reviewed in the United States on September 12, 2020",i will go back though and see if it improved
B07CRKPSZQ,Chop Chop,Food & Drink,Cherise C. Braxton,5.0 out of 5 stars,Love this,"Reviewed in the United States on December 25, 2018","It's a great app, very useful, glad we can suggest fruits and vegetables, just would like to know how many are added after suggestions are made."
B07CRKPSZQ,Chop Chop,Food & Drink,Jennifer V.,5.0 out of 5 stars,Love it,"Reviewed in the United States on July 27, 2018",Love it
B07CRKPSZQ,Chop Chop,Food & Drink,Spone63,1.0 out of 5 stars,what is happening hahaha,"Reviewed in the United States on March 25, 2021",asparagus ...
B07CRKPSZQ,Chop Chop,Food & Drink,Mike Yarbrough,5.0 out of 5 stars,"Great, quick tips","Reviewed in the United States on July 2, 2018","Fun, brief, informative. Great to have in the kitchen with my Echo Show."
B07CRKPSZQ,Chop Chop,Food & Drink,Stephen,1.0 out of 5 stars,Doesn't work in the UK,"Reviewed in the United States on July 3, 2018",Why isn't this available in the UK? So many Alexa skills are US only.  You would think chopping vegetables wouldn't be dependent on national borders
B01N5EYKZA,SpiceHelper,Food & Drink,Nobody,1.0 out of 5 stars,Does not work,"Reviewed in the United States on December 30, 2016",Not working
B01KPELQ1M,FruitFacts,Food & Drink,DOK,4.0 out of 5 stars,Fruit is fun!!!!,"Reviewed in the United States on December 26, 2016",Wow.I learned that fruit is real fun😍
B01KPELQ1M,FruitFacts,Food & Drink,Amazon Customer,5.0 out of 5 stars,Love it!,"Reviewed in the United States on December 26, 2016",This is a fun teaching mome
B01KPELQ1M,FruitFacts,Food & Drink,Amazon Customer,5.0 out of 5 stars,Great app!,"Reviewed in the United States on August 24, 2016","Wow, very entertaining!"
B01KPELQ1M,FruitFacts,Food & Drink,Stacey,5.0 out of 5 stars,"Simply say, ""Alexa, tell me a fruit fact""","Reviewed in the United States on June 5, 2017","Easy to launch. Facts have all been very interesting! Simply say, ""Alexa repeat"" immediately after a fact, and she'll say the same one again in case you missed it the first time. It's a nifty learning tool."
B01KPELQ1M,FruitFacts,Food & Drink,Gary Francis,5.0 out of 5 stars,I 💓 FruitFacts,"Reviewed in the United States on May 12, 2017",I love being entertained by these different cool facts about fruit.I even saved a photo on my iPad to remember this. Btw my mom's telling my that Alexa is my new girlfriend.... But it's not. 😅
B01KPELQ1M,FruitFacts,Food & Drink,Paul,5.0 out of 5 stars,Top Tier,"Reviewed in the United States on September 30, 2018",almost as good as lacroix
B01KPELQ1M,FruitFacts,Food & Drink,Kiwi,5.0 out of 5 stars,Awesome!!!,"Reviewed in the United States on July 28, 2017",I'm loving Alexa!!  She helps me with everything  :)
B01KPELQ1M,FruitFacts,Food & Drink,blah blah blah,5.0 out of 5 stars,Well Made,"Reviewed in the United States on January 12, 2017",A lot of facts that I have not hear
B01KPELQ1M,FruitFacts,Food & Drink,Mrmikey,5.0 out of 5 stars,Cool,"Reviewed in the United States on September 2, 2016",Just ask for today's fruit fact and they will give you a great fact that you never kne
B01KPELQ1M,FruitFacts,Food & Drink,gn,5.0 out of 5 stars,This app is fantastic. It amazing that Guy has some many cool ...,"Reviewed in the United States on October 3, 2017",This app is fantastic. It amazing that Guy has some many cool Fruit Facts. Where does he or she even get these facts. I bet he wrote a complicated machine learning algorithm to scan the internet and find cool facts.
B01KPELQ1M,FruitFacts,Food & Drink,Lily Warner,5.0 out of 5 stars,Why?,"Reviewed in the United States on November 2, 2017",Why not?
B01KPELQ1M,FruitFacts,Food & Drink,Amazon Customer,5.0 out of 5 stars,My kids super like it,"Reviewed in the United States on March 26, 2017",I love them to learn more and get inspired to eat more fruits 😉
B01KPELQ1M,FruitFacts,Food & Drink,Chris Kovalec,5.0 out of 5 stars,Chris,"Reviewed in the United States on January 8, 2017",Very interestin
B01KPELQ1M,FruitFacts,Food & Drink,A. Miguel,5.0 out of 5 stars,sweet idea!,"Reviewed in the United States on October 19, 2016",Some fruit facts are 'bananas'! fun app to play with kids.
B01KPELQ1M,FruitFacts,Food & Drink,Candace Taylor,4.0 out of 5 stars,Need to add joey,"Reviewed in the United States on June 14, 2017",I really really like this but I also have 2 joeys. I use in my bedrooms and office. Please please support the joeys. But I do like being able to use it with my living room.
B01KPELQ1M,FruitFacts,Food & Drink,pam hayes,5.0 out of 5 stars,What!?!,"Reviewed in the United States on November 20, 2016",Alexa is smart
B01KPELQ1M,FruitFacts,Food & Drink,mohsen,5.0 out of 5 stars,Sweet,"Reviewed in the United States on November 4, 2016",Sweet
B01KPELQ1M,FruitFacts,Food & Drink,Amazon Customer,3.0 out of 5 stars,Needs a little work,"Reviewed in the United States on January 31, 2017","I have a hard time getting my fruit fact. When it does work it is fun and quirky, however it does not always play. I hope that is a problem that can be sorted out in the future. All and all it is definitely worth having even with its faults"
B073V9QN8P,Bartend Helper,Food & Drink,Rebecca,1.0 out of 5 stars,What does she know?,"Reviewed in the United States on August 20, 2017","Asked her what's in a screwdriver, she didn't know. We asked her how to make an Irish Car . She didn't know that either."
B073V9QN8P,Bartend Helper,Food & Drink,EMac,1.0 out of 5 stars,Doesn't even know how tomake simple drinks,"Reviewed in the United States on July 20, 2017",Ask how to make an old fashioned.... Nope
B01MZ5Q7O4,Macro Meal,Food & Drink,PinkP1031,2.0 out of 5 stars,Random Food Title?,"Reviewed in the United States on January 23, 2017","Just gives you a random entree, no more info like recipe or where to get the recipe. Interesting options though. You just need to look the recipe up somewhere else."
B07TYBW3GW,Banana bread baker,Food & Drink,Ohmes,5.0 out of 5 stars,Tasty banana bread!,"Reviewed in the United States on July 8, 2019",I made a couple good loafs with this skill
B0841VCBT7,Abbie's Culinary Nutrition,Food & Drink,IntuitiveMuse,5.0 out of 5 stars,Chef Abbie Rocks!,"Reviewed in the United States on July 22, 2020","Chef Abbie has an extraordinary library of nutritious recipes.  I love the presentation of her recipes on Alexa!  The ability to ask foodie and nutrition questions is also great. Of course, while preparing my dinner, I always play the TIP OF THE DAY!"
B0841VCBT7,Abbie's Culinary Nutrition,Food & Drink,Paul Fanelli,5.0 out of 5 stars,BRILLIANT IDEA,"Reviewed in the United States on April 7, 2020",Recipes are excellent
B01LYK4FI5,Sous Chef,Food & Drink,Amazon Customer,5.0 out of 5 stars,Help Make This Skill Better,"Reviewed in the United States on February 19, 2017","Full disclosure, I am the developer of this skill.  I don't like self reviewing but Amazon does not provide a way to respond to reviews.  I'm sure they're working on a better review system but until then I feel I have to go this route.I've been able to contact a couple of the current reviewers and help them with their issues.  If you have a problem with this skill please contact me for assistance, I'm happy to help.  You can do this by emailing help@souschef.recipes or by using the Sous Chef Recipes companion app, click on the accounts tab, click on the “i” information icon and then click contact us.If you install the Sous Chef Recipes app on you phone you'll find that we've added a how to section with videos that walk you through how to use the app and how to connect to this skill.  We're working on more videos about how to interact with this skill so look for those in the near future.Now I'll justify my biased five star review.  Many skills so far are novel or entertaining however I think this skill is actually useful.  I use it almost daily.  I built it for myself and I could have kept it that way but I found it so handy that I felt I had to share.  None of the reviews actually speaks to working with the skill.  It's not perfect by any means but I'd hate to go back to cooking without it.I think that Amazon and developers are both trying to figure out this nascent technology.  Right now we're in the growing pains stage.  If you, as a cutting edge technology user help us learn along the way, the better the future will be for everyone.  In five years we'll all wonder how we ever got along without our digital assistants."
B01LYK4FI5,Sous Chef,Food & Drink,Bryan,4.0 out of 5 stars,Fantastic App for Show Echos,"Reviewed in the United States on July 21, 2020","This app does what we really wanted, to have OUR recipes easily accessible in the kitchen. Voice controlled and easy to import. You can use a website, photo or text to import, which really gives us the flexibility to bring all of our recipes in one place. We use MS OneNote to store them, but showing them in the kitchen is problematic, so this is the bridge. I'll happily spend $0.99/year for this privilege. Why 4 stars? We would like the ability to organize into categories (Chicken, Grill, Desserts, etc) and the ability to alphabetize seems linked to the time of import. I can't seem to figure out how a few remain un-alphabetized. Also a web interface would VASTLY improve importing as it can be difficult on a mobile device."
B01LYK4FI5,Sous Chef,Food & Drink,Just Theo,1.0 out of 5 stars,Needs a lot of work to be an Alexa skill,"Reviewed in the United States on February 17, 2020","I recently tested this out to see if it could replace mypepperplate for me now that mypepperplate is going to a paid platform and it doesn't have Alexa capabilities. Well, I just tried to use it on my Echo Show and it's awful. When I open the skill, it automatically opens to the last recipe. There is no way to view all recipes on the show and select on. And I tried using voice commands to open my recipe. Alexa wanted to know the exact name, I tried several shortened versions of the same recipe and it would only pull it up if I named the entire recipe. I have hundreds of recipes that I could put in, but I don't want to try to remember them all. It would be easier if I could just scan through my recipe list and adding a picture to my recipe would be nice.As others have complained, you have the ability to see either the ingredients list or the steps, not both side by side. So I am constantly flipping between the two... step 1, add tumeric, go to ingredients to see how much tumeric, back to steps, back to list..... ugh. I can use my voice and ask how much tumeric, and Alexa will answer, but she also opens the screen for that single ingredient and I have to ask her to go back to the steps, to which she starts reciting them again and I have to stop that and then look for the next step.As others have said, you have to type a recipe in, one ingredient at a time and one step at a time. 10 years ago, pepperplate had the ability to just import a recipe from a website or let you copy and paste entire paragraphs and it would sort it out for you. I could copy an entire list of ingredients from a word doc and then paste it in pepperplate and it would sort the ingredients up as individual ingredients for me (there were some glitches and I had to check to make sure they were all there, but 95% of the time it worked). Same with steps, I could copy all steps and it would separate them for me. 10 years later, I expect this as a standard with any future apps or sites.I am disabling this skill for now and wouldn't recommend it. I might try it again in 5 years."
