skillid,skillname,category,reviewer,star,title,date,content
B076294GFK,Best Buy,Shopping,RGReth,1.0 out of 5 stars,Don't trust the skill....,"Reviewed in the United States on December 31, 2019",The item prices whatever the skill shows during voice purchase and what you get charged finally on your credit card is completely different.I placed Amazon Alexa Smart Plug for $4.99 on Dec 20... Two weeks later when I reviewed my credit card statements I was charged for $4.99 and additional $20.00 by Best buy.. So on total I was charged for $24.99 where in the voice only deal was just $4.99...Its not just me.. Almost all my friends who placed the voice only deal on Dec 20 for Alexa Smart Plug got charged full price this way....This very poor design..
B076294GFK,Best Buy,Shopping,Amazon Customer,1.0 out of 5 stars,voice deal with linked account fail,"Reviewed in the United States on July 22, 2021","so i wanted a voice only deal, i added it and it stated my default credit card was expired. it told me to go to Bestbuy.com to update the card. i went to bestbuy.com and updated it. then went back to alexa and tried again... it continues to state my credit card is expired even though i updated it😤. i can only get the voice deal on the alexa device and have no wayntonfix this issue... dumb"
B076294GFK,Best Buy,Shopping,aunt brandi,1.0 out of 5 stars,alexa cannot add the voice only deal to my cart,"Reviewed in the United States on August 1, 2019","i tried it on multiple devices. best buy please give me the same price online. this takes too much time and doesnt work well. i am an elite plus member, not that that means anything to you, but i domt have time to play these games, much less sit on hold for someone to transfer me and have to start over again!"
B076294GFK,Best Buy,Shopping,Dan,1.0 out of 5 stars,Profound piece of crap,"Reviewed in the United States on December 18, 2019","impossible to use, rigid, takes forever.  no abilty to add account, shipping address, card or quantity.  instant delete."
B076294GFK,Best Buy,Shopping,Robert Rucciglano,1.0 out of 5 stars,waste of time,"Reviewed in the United States on December 18, 2019",I do have an account. i so have a shipoing address. And I do value my time.
B076294GFK,Best Buy,Shopping,Amazon Customer,1.0 out of 5 stars,trying to order but Alexa doesnt understand.,"Reviewed in the United States on August 1, 2019",i tried to order amazon fire tv stick through Alexa from bestbuy and every single time alexa dont understand my command on bestbuy skill.
B076294GFK,Best Buy,Shopping,Dtho,1.0 out of 5 stars,"Cannot link this app, best buy is an IT trainwreck","Reviewed in the United States on December 19, 2019","I've reset my password a bunch of times, tried to sign in with Google...  Everytime I attempt with Alexa is says my password is incorrect.  Works fine any other time."
B076294GFK,Best Buy,Shopping,LaZaa,1.0 out of 5 stars,PITA,"Reviewed in the United States on December 20, 2019","cannot understand anything except the 1-2 words it's expecting. Checkout is a one way dead end: no back, no cancel, no second thoughts, only option is to kill the skill and start over. was this a school project for kids? in that case it is cool with huge future potential, otherwise this is not meeting any consumer standard."
B076294GFK,Best Buy,Shopping,Roborob,1.0 out of 5 stars,It wouldn't shut up!,"Reviewed in the United States on July 10, 2018","I invoked the skill and it described some deals to me, but I couldn't get it to stop. It just kept repeating them over and over again. I tried ""Alexa, stop!"" and ""Alexa, cancel"", but it just kept repeating the same list of deals over and over until I unplugged my Echo."
B076294GFK,Best Buy,Shopping,Krishna Kiran Cherukuri,1.0 out of 5 stars,doesnt work,"Reviewed in the United States on December 18, 2019",this doesnt work
B076294GFK,Best Buy,Shopping,Timothy M. Arends,3.0 out of 5 stars,Meh,"Reviewed in the United States on September 12, 2020",It couldn’t tell me about my repair status. It couldn’t tell me about my account in general.￼ there are better ways to do whatever this skill offers to do.
B076294GFK,Best Buy,Shopping,mhln1982,4.0 out of 5 stars,Need to use app to link bestbuy account,"Reviewed in the United States on December 20, 2019","First enable the skill, then head to app on phone to finish the link process. Once that was done it was easy, just say open Best Buy and she asks if you want the deals. Then it goes thru the ordering process. My only thing is that Alexa can only order one at a time. Otherwise it was an easy transaction."
B076294GFK,Best Buy,Shopping,Get it done!,1.0 out of 5 stars,Be nice if it worked…,"Reviewed in the United States on July 22, 2021",Added the scale and everything but won’t check out
B076294GFK,Best Buy,Shopping,kc0912,1.0 out of 5 stars,"Best Buy Wyomissing, Pa.","Reviewed in the United States on September 8, 2021","I purchased a stove with extended warranty. The geek squads computer did not flag my stove's cost of repairs as a lemon and that team was not notified for an escalation, and surpassed the allotted repair warranty amount. I received a text that my warranty was canceled and have a broken Samsung 5.9 cu. ft. Flex Duo Free Standing Electric Range Model Number NE59M6850SS stove. I paid $1,500 thinking made a great purchase and paid for the safety of extended warranty . Well that did not work! I talked to many Geek Squad representative's on the phone all around the world truly... took hours and hours of my time. The contract does not state that there is a dollar amount cut off because it is built into the geek squad system. I was told my work orders were deleted, and I wasn't in the computer. I have spent thousands of dollars at Best Buy over the years and I feel this is not right. The only thing they offered me was to purchase another warranty for $299, but that wouldn't cover parts."
B076294GFK,Best Buy,Shopping,Amazon Customer,1.0 out of 5 stars,watch for unauthorized charges on voice only deals,"Reviewed in the United States on December 21, 2019",i ordered an amazon smart plug for 4.99 on voice only deal and then the next day was miraculously charged an extra $21 which is unauthorized. will not use this service again. had to call corporate and deal with a refund. if i didnt check my bank account i wouldnt have known.
B076294GFK,Best Buy,Shopping,Amazon Customer,1.0 out of 5 stars,If it only worked...,"Reviewed in the United States on August 2, 2019",Linked my Best Buy account.  Can hear voice only deals but it would be nice if it worked!
B076294GFK,Best Buy,Shopping,Tekarchy,1.0 out of 5 stars,Worthless,"Reviewed in the United States on December 24, 2019",Tried to order voice-only special. You could only order one at a time through the voice routine so I had to go through it multiple times. Best Buy then decided to cancel my orders. Never received an email or any other notification.
B076294GFK,Best Buy,Shopping,Kai Frenay,1.0 out of 5 stars,Voice Only Deals a flop,"Reviewed in the United States on December 3, 2020","When prompted for Best Buy's voice only deals, Alexa only gives you the Deals of the Day list. And who thought it was a good idea to one by one list every single voice deal...  itd take 10 minutes to hear the full list. cmon Amazon programmers you are smarter and capable of more than this....."
B076294GFK,Best Buy,Shopping,Nothing original ,1.0 out of 5 stars,Useless,"Reviewed in the United States on December 19, 2019","I’m not going to waste anymore time on this than I already have. Just read the other 1 star reviews. They all speak the truth. I’m going to try to submit with zero stars, because that’s my opinion. Will it let me???.....It did not. 1 star it is. Good luck."
B076294GFK,Best Buy,Shopping,Eric ,1.0 out of 5 stars,Doesn't work for voice only deals.,"Reviewed in the United States on December 20, 2019",Doesn't work for voice only deals. I then chatted with the online best buy help and they tell me I have to buy an echo to get that deal. Waste of time :-(
B076294GFK,Best Buy,Shopping,Ed,1.0 out of 5 stars,Does not work,"Reviewed in the United States on December 19, 2019","Sadly, does not work.  Don't waste your time.  Then if you call Best Buy, they won't honor the deals that don't work on the skill."
B076294GFK,Best Buy,Shopping,Violeta,5.0 out of 5 stars,Works great for me,"Reviewed in the United States on December 21, 2019","Not sure of all the negative reviews, but it worked great for me. I was able to get it to work with no problem. linked my best buy account and i got an amazon plug for $5 from best buys voice deals with no issues. i do want to mention i did not use the alexa app to get voice deals, i asked my Echo for the best buy voice deals."
B076294GFK,Best Buy,Shopping,NA,1.0 out of 5 stars,Doesn’t work,"Reviewed in the United States on August 1, 2019",It is not ok to advertise something abd sell it thru a  way that will not work propperly
B076294GFK,Best Buy,Shopping,M. Boyd,5.0 out of 5 stars,Must have CC on file with Best Buy,"Reviewed in the United States on December 21, 2019","I had a lot of the same problems others are reporting advising unable to process.  I contacted Amazon help.  My payment with Best Buy wasn't current, as soon as I fixed that it worked!"
B076294GFK,Best Buy,Shopping,Dima,1.0 out of 5 stars,Alexa “ I’m having trouble processing your order”,"Reviewed in the United States on December 19, 2019",Alexa “ I’m having trouble processing your order”
B076294GFK,Best Buy,Shopping,CL,1.0 out of 5 stars,Wouldn’t order. Kept asking to try again later.,"Reviewed in the United States on August 6, 2018","Aside from being very difficult to navigate (having to exactly say Best Buy’s commands that aren’t familiar), I finally got it to where I could order something and kept rejecting my order. Also, tried to save item in a cart to easily revisit and couldn’t figure it out if there is such a feature. Gave up in the end."
B076294GFK,Best Buy,Shopping,Ricky L Jones,3.0 out of 5 stars,Decent Skill App,"Reviewed in the United States on January 18, 2021","Seems ok, worked ok but couldn't get Amazon Smart Plug deal."
B076294GFK,Best Buy,Shopping,Joe,1.0 out of 5 stars,Won’t Ship,"Reviewed in the United States on July 22, 2021",Kept saying that my Bestbuy account has no default shipping when it clearly has it on my BB App! what a waste!
B076294GFK,Best Buy,Shopping,Jarred,1.0 out of 5 stars,awful,"Reviewed in the United States on December 8, 2020","tried to get the smart plug deal, took me 6 times to go through it all, and then it was telling me to pick it up in California, where i used to live, even though my Best Buy account was updated to my current location and there was no way to change it. this is worthless."
B076294GFK,Best Buy,Shopping,Doktorek,1.0 out of 5 stars,linked but trouble processing message,"Reviewed in the United States on December 19, 2019","i linked it, tied to put item into card and it says im having trouble adding or processing the order"
B076294GFK,Best Buy,Shopping,NE55,1.0 out of 5 stars,DOES NOT WORK,"Reviewed in the United States on December 19, 2019",Linked best buy to alexa. nothing works. Not even other stuff.
B076294GFK,Best Buy,Shopping,JRA,1.0 out of 5 stars,single item purchase only,"Reviewed in the United States on December 1, 2020","Voice purchase for single item only, if you add items to your cart it tells you to checkout on the website or app."
B076294GFK,Best Buy,Shopping,Cedric & Tina,5.0 out of 5 stars,It works!!!,"Reviewed in the United States on July 5, 2020","Seen reviews from December 2019 and was skeptical to use the skill, connected it and used it anyways, works perfectly on my phone and even works in my 2016 Lexus, made it really convenient to order and pick up curbside."
B076294GFK,Best Buy,Shopping,Robert H.,1.0 out of 5 stars,Cumbersome and long winded,"Reviewed in the United States on December 1, 2020",Way more trouble than just using a computer or smart phone.
B076294GFK,Best Buy,Shopping,twm,1.0 out of 5 stars,"Not a skill, a headache.","Reviewed in the United States on December 2, 2020",long winded 'skill' that does nothing but repeat itself or error out.
B076294GFK,Best Buy,Shopping,Pashi,1.0 out of 5 stars,it's not even linking,"Reviewed in the United States on December 19, 2019",i tried tons of time to link Alexa with BB but it simple doesn't work
B076294GFK,Best Buy,Shopping,Eric,1.0 out of 5 stars,Deal of the Day Voice Loop!!!,"Reviewed in the United States on July 13, 2018",Asked about the voice only deals and it kept repeating them over and over. It stopped when I touched the screen on the echo show.
B076294GFK,Best Buy,Shopping,Marie Muniz,1.0 out of 5 stars,Useless skill,"Reviewed in the United States on December 19, 2019",Tried for 20 minutes & Alexa kept either trying to download a weird 3rd party app or telling me I'm unable to access this skill. Finally just turned it all off & gave up. Google assistant is much easier to use.
B076294GFK,Best Buy,Shopping,Tim Wilson,3.0 out of 5 stars,"Nice, but needs im","Reviewed in the United States on November 3, 2017","I asked about the deals of the day, and Alexa asked me if I wanted to buy each deal. On days where there are a lot of deals, this could be very annoying."
B076294GFK,Best Buy,Shopping,Richard Little,5.0 out of 5 stars,"used it for the first time yesterday, no problems","Reviewed in the United States on December 20, 2019",worked fine after adding info on my bestbuy.com account. ordered multiple voice only specials.
B076294GFK,Best Buy,Shopping,swapnil,1.0 out of 5 stars,total garbage,"Reviewed in the United States on December 20, 2019",multiple time tried and eveytime said cannot complete the request at this time. “can i do anything else for you ?” lol just work.skill written by non qualified for sure.
B076294GFK,Best Buy,Shopping,Sal,1.0 out of 5 stars,... the deals on my echo show that would be better i dont want to hear deals that i cant ...,"Reviewed in the United States on July 14, 2018",if i could see the deals on my echo show that would be better i dont want to hear deals that i cant see.  you would think best buy would have thought of that.
B076294GFK,Best Buy,Shopping,S. Pridgen,1.0 out of 5 stars,Fix it!!!!,"Reviewed in the United States on July 12, 2018",I had the same issue as a previous reviewer. Alexa kept repeating the deals and would not stop. I had to unplug my Echo because Alexa would not respond to any of my commands.
B076294GFK,Best Buy,Shopping,Charles L. Powers,1.0 out of 5 stars,Does not work,"Reviewed in the United States on December 21, 2019",Says i need to add a primary shipping address which i already have.
B076294GFK,Best Buy,Shopping,Jason J.,1.0 out of 5 stars,waste of time,"Reviewed in the United States on December 1, 2020",Wasted time on this Best Buy skill.  Don't waste your time.  It didn't work as intended and was extremely frustrating.
B076294GFK,Best Buy,Shopping,Gun Youm,1.0 out of 5 stars,Don't waste your time to voice only deal,"Reviewed in the United States on December 3, 2020","I keep try to add,Amazon smart plug through voice only deal. But there is no way to check out. It is weirded and waste if time."
B076294GFK,Best Buy,Shopping,Roberto M.,1.0 out of 5 stars,IT won't work,"Reviewed in the United States on December 20, 2019","Linked my best buy account, then tried several times to buy a smart plug but Alexa always replies with “I’m having trouble processing your order”, over and over, waste of time"
B076294GFK,Best Buy,Shopping,Peter,1.0 out of 5 stars,Accounts linked; Credit Card added; but still not working,"Reviewed in the United States on December 20, 2019","worst of all, I have a feeling that the customer service representative doesn't know how to resolve this issue, so she started pretending that she couldn't hear me"
B076294GFK,Best Buy,Shopping,Jacqueline A,5.0 out of 5 stars,Best Buy voice deals,"Reviewed in the United States on December 20, 2019",alexa linked with best buy with no problem. I was able to order my smart plugs.
B076294GFK,Best Buy,Shopping,nickie,1.0 out of 5 stars,Do Not Use- Poor Customer Service From Best Buy,"Reviewed in the United States on December 21, 2019","Terrible app that doesnt make your purchase. Even worse, when you call Best Buy to complete the purchase, they wont do it."
B076294GFK,Best Buy,Shopping,Tina Heath,1.0 out of 5 stars,Gimmick,"Reviewed in the United States on December 20, 2020",kept trying for the $.99 smartplug what a waste of my VALUABLE TIME.  Doesn't give you the deal.  What a gimmick!
B076294GFK,Best Buy,Shopping,Rachel F. Waldron,1.0 out of 5 stars,Trouble processing for 2 days straight!,"Reviewed in the United States on December 20, 2019",needs more work! giving Alexa a chance my preference is google but figured i give amazon a chance 1st.
B076294GFK,Best Buy,Shopping,Amazon Customer,1.0 out of 5 stars,Does not work!!! very frustrating,"Reviewed in the United States on December 21, 2019",will not link. continuously says need toupdate profile. well how do you update ?
B076294GFK,Best Buy,Shopping,Bryan,1.0 out of 5 stars,Voice Purchase does not work,"Reviewed in the United States on December 20, 2019","after linking my account, voice purchases are still not working. useless."
B076294GFK,Best Buy,Shopping,Sumanth J.,1.0 out of 5 stars,trouble processing order message,"Reviewed in the United States on December 20, 2019",not working and simply says trouble processing order which is not at all helpful..
B076294GFK,Best Buy,Shopping,Carl,1.0 out of 5 stars,Skill is junk,"Reviewed in the United States on December 20, 2019",Alexa won't add any deals because the device thinks I dont have a primary shipping address setup on bestbuy.com.  I tried disabling and reclining still no luck.  Waste of time.
B076294GFK,Best Buy,Shopping,Peggy Bolton,1.0 out of 5 stars,Can’t use Rewards,"Reviewed in the United States on December 19, 2019",It does not allow using Rewards Cash as payment on orders placed with Alexa.
B076294GFK,Best Buy,Shopping,ankireddy,5.0 out of 5 stars,impressive,"Reviewed in the United States on December 1, 2020",too many yes to buy thats something best buy needs to fix
B076294GFK,Best Buy,Shopping,Yan Xie,1.0 out of 5 stars,not working,"Reviewed in the United States on December 20, 2019",saying has teouble processing my order when using voice order.
B076294GFK,Best Buy,Shopping,Tony L,1.0 out of 5 stars,This is trash. Waste of time.,"Reviewed in the United States on December 2, 2020",This is trash.
B076294GFK,Best Buy,Shopping,Stephen,5.0 out of 5 stars,Great!,"Reviewed in the United States on February 13, 2022",Great experiences with Best Buy purchases and Geek squad also.
B076294GFK,Best Buy,Shopping,Le Horton,1.0 out of 5 stars,BestBuy + Alexa = nothing “best” about it,"Reviewed in the United States on December 27, 2018","Using Echo Show 2nd Gen. Launched properly after 3x attempts. Audio was good except for Of the (very limited) things it can do, only one of those actually worked. Showed tenof “today’s deals”, of which #’s 3-5: audio glitches froze screen; skipped the #4deal;  repeated same deal for #’s 3.Frustrated & ended up using iPhone BestBuy app instead."
B076294GFK,Best Buy,Shopping,DealChaser,1.0 out of 5 stars,POS wouldnt work with alexa,"Reviewed in the United States on August 2, 2019",First and last alexa sh$t for me
B076294GFK,Best Buy,Shopping,Marc R,1.0 out of 5 stars,awful set up,"Reviewed in the United States on August 1, 2019",couldn’t link
B076294GFK,Best Buy,Shopping,cyber,5.0 out of 5 stars,love it,"Reviewed in the United States on December 18, 2019",Best Buy does it again. Has voice only specials at great prices. I love it.
B076294GFK,Best Buy,Shopping,njordan34,5.0 out of 5 stars,Works great!,"Reviewed in the United States on December 18, 2019",Connected easily and worked all the way through with voice only deals. Will check it daily for sure!
B076294GFK,Best Buy,Shopping,Amazon Customer,5.0 out of 5 stars,Getting better over time,"Reviewed in the United States on April 20, 2018",I’ve noticed new features being added over time.  One of the better skill experiences I’ve had
B076294GFK,Best Buy,Shopping,Amazon Customer,5.0 out of 5 stars,Easy to use - great way to find deals!,"Reviewed in the United States on November 13, 2017",Really easy to use skill and I love how it gives me the opportunity to see deals from Best Buy. Very forward thinking on Amazon's part.
B076294GFK,Best Buy,Shopping,Ashok Vardhan Cheemakurthy,5.0 out of 5 stars,Awesome skill,"Reviewed in the United States on November 22, 2019",You guys are putting in some great content. Love it. Keep doing whatever you’re already doing coz it’s working
B076294GFK,Best Buy,Shopping,Melissa,5.0 out of 5 stars,This is awesome! I love being able shop the Deal of ...,"Reviewed in the United States on November 9, 2017",This is awesome! I love being able shop the Deal of the Day at Best Buy from my Echo device. It's the best of both worlds. Kudos!
B076294GFK,Best Buy,Shopping,BB,5.0 out of 5 stars,Great!,"Reviewed in the United States on January 14, 2018",Pretty cool
B076294GFK,Best Buy,Shopping,Dmace1,5.0 out of 5 stars,Uh,"Reviewed in the United States on November 19, 2017",Yes
B076294GFK,Best Buy,Shopping,Donald Goeser,2.0 out of 5 stars,Great idea but wrong store,"Reviewed in the United States on November 10, 2017",Great idea but wrong store........personally Best Buy is not a wonder into store.  Every time I have been there and I even have there card was for specific product.  You did get the sale if you person showed up and had a clue.
B076294GFK,Best Buy,Shopping,JA,1.0 out of 5 stars,Not working,"Reviewed in the United States on December 21, 2019",cannot process
B01BKYR0WK,BatteryBoot,Shopping,Avid User,1.0 out of 5 stars,Terrible excuse for a skill.,"Reviewed in the United States on November 8, 2017","Wanted to check my battery level, instead I get ads. Koozie must have thought you buy their batteries and download their skill so you can learn that it is a battery that allows the echo to be moved around!  Absolutely counter-intuitive. This is a terrible  excuse for a skill. It should be taken down immediately"
B01BKYR0WK,BatteryBoot,Shopping,C P.,1.0 out of 5 stars,Spam,"Reviewed in the United States on July 23, 2016","This ""skill"" is just spam.  A free ad."
B01BKYR0WK,BatteryBoot,Shopping,Lucky guy,1.0 out of 5 stars,Spam,"Reviewed in the United States on September 22, 2016",Spam. Take down please
B01BKYR0WK,BatteryBoot,Shopping,Anjishnu Kumar,1.0 out of 5 stars,spam,"Reviewed in the United States on February 21, 2016",rubbish spammy skill
B01BKYR0WK,BatteryBoot,Shopping,JustMeandMe,1.0 out of 5 stars,Spam,"Reviewed in the United States on March 17, 2016",Spam
B01BKYR0WK,BatteryBoot,Shopping,Dani and Jimmy,5.0 out of 5 stars,Love it,"Reviewed in the United States on February 18, 2016",Been waiting for this product literally since the day we got our Echo!
B01BKYR0WK,BatteryBoot,Shopping,CamJam Cindy,5.0 out of 5 stars,Can hardly wait!,"Reviewed in the United States on February 20, 2016",Pre-ordered the MegaBoot today. Can't wait to get this for our Echo!
B075LSDDZ7,dealfomo,Shopping,guga,5.0 out of 5 stars,"Cool app, wish it had flash briefing too","Reviewed in the United States on September 26, 2017",Simple and works as advertised.  Turns out dealfomo.com is pretty cool too.  Sometimes it didn't understand what I was saying but it turned out to be Alexa not understanding my search term correctly.
B075LSDDZ7,dealfomo,Shopping,Hawkology,1.0 out of 5 stars,Alexa gives random answers,"Reviewed in the United States on September 23, 2017",I asked the same question 5 times and got random answers each time. None of which were even close to the original question. Disabling!!
B07PFB1864,Who's next,Shopping,Angela McMillian,1.0 out of 5 stars,It doesn't work,"Reviewed in the United States on January 13, 2021",I have tried probably all of the Who's Next Skill and none of them work.  With this one as the previous reviewer said you tell her to open the skill and it immediately says someone name ...the same name each time and you can't even ask it a question to chose a name.Bummer cause this would actually be a really fun skill.
B07PFB1864,Who's next,Shopping,Catie Meyer,1.0 out of 5 stars,ok so it doesn't really work,"Reviewed in the United States on June 28, 2019",i said open who's next and it said a random name (Cindy) and you have no way to control the names of who is in your home.
B07LG151N6,Koffee Kult,Shopping,WizardsOfAmazon (FB),5.0 out of 5 stars,Worlds Best Coffee,"Reviewed in the United States on December 27, 2018","I was a long time drinker of Koffee  Kult coffee even before having the opportunity tomeet the owner, work with him and become friends. great coffee, great brand and great Alexa Skill. looking forward to saving mo ey with Koffee Kult Skills deals :)"
B07WNGDSD7,Free Product,Shopping,Jonna Young,1.0 out of 5 stars,Directs you to their website,"Reviewed in the United States on June 21, 2021","They just tell you, in broken English, their website to go to on a different device. Seems shady."
B01N188I03,Bring! Shopping List,Shopping,Jamazon,2.0 out of 5 stars,"Great idea, poorly executed","Reviewed in the United States on May 12, 2017","Works poorly. I love the Bring! app on my phone. Use it regularly for shopping with the family so everyone can add things. So having Alexa integration was awesome, if it would work!Had no problem syncing it to my main grocery list (no idea how to pick a different list to add things too appropriate list.  Here's an idea, have a command to List my lists, so I know what Alexa calls them).Hassle to open.  Have to say ""Alexa, open Bring!"", she says ""welcome to bring, how can I help"" ,then after each item is added she has to talk more.  Keep the skill open forever.  I installed if for a reason. I should just be able to say ""Alexa, add milk to my list"" without activating a skill EVERY time.But I could live with this, but the kicker, Bring! constantly gets it wrong.  Alexa understands my voice fairly well, but for some reason, Bring! gets the item wrong 6 out of 10 times.  I say something clearly, and she adds some obscure item.  If it is wrong, I have no way of removing and re-speaking it.  I ALWAYS end up opening the phone app to correct the misunderstandings, or to verify she understood.I really want this skill to work.  It is a great skill in theory, and I keep trying hoping it will improve, but after weeks and weeks of using it, I decided it was time to write a review.Bring! Labs.... PLEASE fix this!Make her talk less,Allow me to delete last entry.  If I say ""delete"" right after she repeats the entry, would be nice, because she is wrong SO often.Give option to read the list (even things added previously from the phone app)Provide some instructions.  I'm just guessing on this Alexa skill.  Need a ""help"" command.2 stars is being generous, only because I like the idea of this and hope it will get fixed."
B01N188I03,Bring! Shopping List,Shopping,Lezza Baker,5.0 out of 5 stars,"Great App, Alexa doesn’t want you to use it","Reviewed in the United States on February 13, 2020","I love this app. It does everything I want from a shopping list app and more. No icon for what I want? No problem as they eventually add one. Very intuitive and useful. However.,, Alexa doesn’t seem to want you to use this app, because sometimes she “forgets” it is setup in your skills. I’ve gotten everything from Brain surgery websites to Fire TV shows to ? Things that aren’t even close (even if I spell it out!). Frustrating that this app works so well and Alexa doesn’t like you to use it."
B01N188I03,Bring! Shopping List,Shopping,Amazon Customer,5.0 out of 5 stars,Love it!,"Reviewed in the United States on March 28, 2017","It is so nice to finally have a list app that works on my phone, smart watch and Alexa. Our family has been using this for about a week now, and we really like it. No bugs either. I do have a suggestion though - it would be nice if we could simply say which list we want to add the item to rather than having to change the default list each time. Ex: Alexa, tell Bring to add milk to the ""Costco"" list (rather than having to change from the default ""groceries"" list to the ""Costco"" list beforehand)."
B01N188I03,Bring! Shopping List,Shopping,Scott Mallonee,5.0 out of 5 stars,Extremely easy to use time-saver,"Reviewed in the United States on May 28, 2018","This is the most used skill for me aside from the ones that control lights. we have always used Bring for our shopping list, and it’s just so easy to add an item to the list at any time - while in the middle of cooking, while searching the pantry, or when you finish the last of a bottle of ketchup. Just ask “Alexa, open Bring and add ketchup!” And it’ll be on your list the next time you go shopping. The speech recognition is extremely accurate for adding any item, even uncommon ones - it has yet to get anything wrong on the list!"
B01N188I03,Bring! Shopping List,Shopping,FS Troxler,4.0 out of 5 stars,It used to work... Updated,"Reviewed in the United States on December 7, 2018","It started working perfectly. Then one day she said I can use it with my language. I ask her what my language is and she said English. It setting on the skill says English US and English GB. All ten of my echos, spots, dots and shows had to be set to English US. Even though we are officially recognised by Amazon now all of the skills still only recognise English US or GB. There is no AU.  I guess I can talk like a yank til we are completely integrated in to the English speakers of the world. Meh, at least it works now."
B01N188I03,Bring! Shopping List,Shopping,Marcus Cane Prevost,1.0 out of 5 stars,Doesn't work,"Reviewed in the United States on November 24, 2018",Alexa won't open Bring no matter what I say now. It did work once but no longer.  I tried the phrases suggested on this page and none work. I love the app on android and am dissappointed it does not work with Alexa.
B01N188I03,Bring! Shopping List,Shopping,Arlene Klinke,3.0 out of 5 stars,grocery categories,"Reviewed in the United States on February 4, 2022",would like to add my own categories based on where items are found in the store. Canned vegetables for instance go to produce. Makes the list frustrating to use because often have to back track thru store because item is listed inwrong category
B01N188I03,Bring! Shopping List,Shopping,Ellen,1.0 out of 5 stars,Change back to the old format,"Reviewed in the United States on September 24, 2021",My items that I am adding is not on my list
B01N188I03,Bring! Shopping List,Shopping,Bren,1.0 out of 5 stars,uleless but annoying first,"Reviewed in the United States on June 18, 2019",it would be faster to write my list by hand using crayons than to get this awful skill to work... don't waste your time it will just piss you off... i removed it
